Market-Week-Year,Uniqueness Score
Chaurai-2023-W11,0.10739913057766694
Bankhedi-2022-W38,0.10736755982488369
Saunsar-2023-W31,0.1073580314871445
Semriharchand-2024-W40,0.10733138379270668
Babai-2024-W9,0.10730862734541392
Semriharchand-2021-W52,0.10728292025243365
Banapura-2023-W17,0.10726627677037316
Itarsi-2022-W25,0.10726602256482792
Bankhedi-2023-W42,0.10724082762403778
Semriharchand-2020-W5,0.10723904666344027
Chaurai-2023-W10,0.10722269222236411
Chaurai-2019-W46,0.10721538697163319
Banapura-2021-W36,0.10720369203789097
Hoshangabad-2023-W22,0.10717249354681961
Itarsi-2023-W20,0.10717042316729472
Pipariya-2023-W4,0.1070951496075825
Bankhedi-2022-W10,0.10709024906362571
Babai-2024-W24,0.10708063874813212
Chaurai-2021-W8,0.10706613901774256
Banapura-2022-W39,0.10702549749100719
Banapura-2020-W10,0.10702097262397176
Semriharchand-2022-W15,0.1069857585911723
Bankhedi-2023-W48,0.10697372076775749
Itarsi-2021-W52,0.10696856970333657
Chhindwara-2021-W12,0.10690946779717876
Chhindwara-2019-W10,0.10690945285017985
Chhindwara-2019-W14,0.10689793845157372
Chhindwara-2022-W35,0.10688975367518552
Banapura-2024-W2,0.1068546555070771
Chhindwara-2021-W2,0.10685139123679667
Pipariya-2021-W5,0.10683634920785202
Semriharchand-2021-W47,0.10682495041947399
Bankhedi-2024-W14,0.10680738720200438
Itarsi-2020-W49,0.10675459028211942
Banapura-2023-W40,0.106753015457853
Itarsi-2023-W41,0.10672464983417766
Chhindwara-2024-W48,0.10667891760309083
Banapura-2021-W5,0.10664315775893934
Chaurai-2022-W44,0.10663286146310891
Hoshangabad-2024-W1,0.10661725783951784
Chhindwara-2019-W34,0.10655643257417313
Bankhedi-2021-W32,0.10655168739088586
Banapura-2022-W42,0.10653568351906159
Pipariya-2021-W14,0.10650401563593749
Itarsi-2021-W27,0.10648665793129772
Banapura-2023-W35,0.10648164064187275
Pipariya-2023-W20,0.10642118177054549
Itarsi-2021-W9,0.10637505186625963
Saunsar-2019-W50,0.10635688675760821
Itarsi-2024-W44,0.1063068372340039
Amarwda-2021-W43,0.10628490678424134
Chaurai-2023-W31,0.10625651119842093
Chaurai-2021-W29,0.10620711261472586
Saunsar-2019-W1,0.10620654588108079
Semriharchand-2023-W2,0.10619405927624535
Chaurai-2022-W36,0.10619225914905736
Chhindwara-2024-W23,0.10617679331500834
Bankhedi-2020-W1,0.10617314887143306
Pipariya-2023-W5,0.10614392016061942
Hoshangabad-2020-W20,0.10613848409486702
Amarwda-2021-W25,0.1061338482033135
Chaurai-2019-W37,0.10612084230972887
Banapura-2020-W26,0.10608885176847295
Chhindwara-2024-W17,0.10606211730057571
Hoshangabad-2022-W20,0.10603035934123871
Itarsi-2021-W32,0.10596231797563707
Saunsar-2022-W14,0.10595257348587268
Semriharchand-2020-W16,0.10594122494018775
Pipariya-2020-W20,0.1059227874243572
Semriharchand-2020-W34,0.10591854831165852
Saunsar-2023-W29,0.10586343517140136
Bankhedi-2023-W44,0.10585848770814535
Banapura-2024-W3,0.10583154509938351
Chhindwara-2019-W35,0.10581444411863801
Chhindwara-2021-W1,0.10578256831855935
Babai-2023-W11,0.10574568761592142
Chaurai-2025-W1,0.10572261193246037
Hoshangabad(F&V)-2024-W52,0.10570573259538912
Bankhedi-2021-W34,0.10566955751881177
Babai-2021-W10,0.10566703272040397
Semriharchand-2023-W13,0.10564615187608653
Bankhedi-2021-W29,0.10562520606705895
Chhindwara-2019-W39,0.10560897650233553
Pipariya-2020-W30,0.1055827092766259
Bankhedi-2022-W5,0.10557607311249796
Banapura(F&V)-2024-W50,0.10557222417161373
Itarsi-2021-W37,0.10555491596728366
Pandhurna-2021-W38,0.10552100957145251
Chaurai-2021-W39,0.10549937506083748
Chaurai-2021-W31,0.10549125713977406
Itarsi-2020-W2,0.10548940874736049
Bankhedi-2024-W42,0.10543813594171228
Pipariya-2020-W11,0.10543586169576011
Banapura-2022-W50,0.10543519104406604
Babai-2022-W29,0.10539535747024008
Chhindwara-2020-W27,0.1053556533384603
Banapura-2021-W11,0.10535080627325596
Chaurai-2024-W27,0.10530435803151542
Itarsi-2023-W18,0.1052830136333239
Chaurai-2023-W21,0.10528211544048387
Chaurai-2021-W27,0.10526001132420366
Chhindwara-2023-W8,0.10525812020087373
Saunsar-2019-W18,0.10522296019364646
Chaurai-2024-W29,0.10522036773129329
Hoshangabad-2024-W34,0.10520686200509023
Amarwda-2019-W2,0.10520004425762318
Hoshangabad-2024-W2,0.10519837152455537
Banapura-2025-W2,0.10519418011546733
Semriharchand-2021-W10,0.10518180773231203
Babai-2021-W24,0.1051778979890386
Banapura-2021-W34,0.10517614926237082
Banapura-2022-W43,0.10517599179219711
Chaurai-2020-W33,0.10517595688426137
Chaurai-2023-W46,0.10513100287781278
Babai-2024-W12,0.10512432127846097
Saunsar-2019-W26,0.105101624443815
Bankhedi-2020-W41,0.10509285123181816
Chhindwara-2021-W35,0.10508182216398411
Bankhedi-2020-W49,0.10507203496188247
Banapura-2020-W4,0.10504852355259478
Semriharchand-2021-W27,0.10504602768508278
Pipariya-2025-W1,0.10504361642672241
Hoshangabad-2025-W4,0.10498231699692291
Semriharchand-2022-W41,0.10496366243433072
Pipariya-2023-W1,0.10495806498272597
Bankhedi-2020-W33,0.10495355269601592
Itarsi-2021-W22,0.10495325430637008
Saunsar-2020-W24,0.10494641711258196
Amarwda-2019-W37,0.10493502821859867
Itarsi-2020-W1,0.1049323886688685
Saunsar-2023-W14,0.10492305698080437
Bankhedi-2024-W23,0.10490642745564434
Pipariya-2021-W12,0.10489513768756153
Pandhurna-2022-W19,0.10488858792982676
Itarsi-2023-W25,0.10488342406469793
Chaurai-2021-W4,0.10487413346860698
Banapura-2020-W46,0.10487031555647752
Chhindwara-2021-W40,0.10486544236199406
Bankhedi-2024-W34,0.10486362197728899
Bankhedi-2023-W1,0.10486017499173461
Pandhurna-2023-W34,0.10485524553753946
Semriharchand-2023-W19,0.10483482076047358
Chaurai-2021-W10,0.10479234357916374
Pipariya-2024-W33,0.10473847189167779
Chhindwara-2023-W11,0.10472404838289975
Babai-2024-W36,0.10471813688116659
Saunsar-2023-W26,0.1047154337531314
Chhindwara-2020-W32,0.10470332170423204
Hoshangabad-2024-W42,0.10468206092818551
Pipariya-2022-W41,0.10467407876754362
Chhindwara-2020-W35,0.10465998221840887
Chhindwara-2020-W26,0.10461640009440697
Semriharchand-2020-W31,0.1045827142048435
Bankhedi-2024-W25,0.10457656941230828
Semriharchand-2022-W43,0.10456338210004959
Saunsar-2022-W2,0.10455779586040473
Semriharchand-2022-W18,0.10455271527077538
Pandhurna-2019-W11,0.10455238460451438
Banapura-2020-W31,0.10454421923768169
Chaurai-2023-W15,0.10453466484459921
Chaurai-2021-W5,0.1045117722991081
Semriharchand-2022-W52,0.104511351996226
Amarwda-2023-W16,0.10450987533474435
Saunsar-2019-W29,0.10450567973768703
Chaurai-2021-W24,0.10442739387863076
Itarsi-2022-W6,0.10438904791363773
Bankhedi-2024-W27,0.10435516390820758
Babai-2022-W37,0.10435439161158172
Pipariya-2022-W6,0.10433724804328434
Banapura-2023-W43,0.10433141295014588
Semriharchand-2022-W20,0.1043244750016825
Saunsar-2023-W8,0.10431739749955922
Banapura-2020-W35,0.10431083454325842
Bankhedi-2025-W5,0.10430248095939763
Semriharchand-2024-W10,0.10428847942708623
Banapura-2023-W32,0.10428286044519453
Itarsi-2023-W19,0.10426492678687108
Pandhurna-2019-W26,0.10425347603534944
Chhindwara-2023-W30,0.10423076174414533
Babai-2024-W19,0.10422748812516947
Semriharchand-2024-W3,0.10420576860978574
Amarwda-2024-W20,0.10419774934472927
Itarsi-2023-W50,0.10419364671570949
Pipariya-2022-W34,0.10418646950749065
Itarsi-2020-W6,0.10414546663485687
Hoshangabad-2023-W42,0.10413959136830787
Chaurai-2022-W30,0.10409374979513111
Saunsar-2021-W29,0.10407297858952845
Chaurai-2023-W27,0.10407225254601102
Chaurai-2020-W27,0.10406704398470894
Saunsar-2022-W27,0.10406371924151984
Chhindwara-2020-W24,0.10405744762713343
Semriharchand-2021-W35,0.10404653765020046
Banapura-2020-W29,0.10403961673817114
Babai-2022-W30,0.10403266738645335
Banapura-2021-W48,0.10402291158572903
Babai-2022-W46,0.10398815640946063
Chaurai-2023-W42,0.1039685974302981
Hoshangabad(F&V)-2024-W51,0.1039462606619327
Bankhedi-2022-W40,0.10393211876321154
Bankhedi-2022-W48,0.10392600496807913
Chhindwara-2023-W33,0.10391319081706338
Amarwda-2023-W52,0.10388590686526211
Semriharchand-2022-W49,0.10386469008955661
Saunsar-2023-W17,0.10386072694718512
Hoshangabad-2022-W14,0.10383550237832034
Chhindwara-2020-W46,0.10382250250508855
Itarsi-2024-W6,0.10381828537250752
Babai-2022-W14,0.10380885365866703
Babai-2021-W47,0.10380443194346929
Pipariya-2020-W16,0.10378605048462886
Pipariya-2024-W39,0.10378168521372548
Banapura-2022-W44,0.10377640761368545
Chhindwara-2021-W39,0.10377538532281821
Amarwda-2022-W27,0.1037663095867189
Semriharchand-2024-W6,0.1037597444428991
Semriharchand-2021-W11,0.10375636637138069
Pipariya-2020-W12,0.1037162480138258
Pipariya-2020-W42,0.10371061353025515
Chhindwara-2022-W29,0.10370344606667109
Semriharchand-2021-W26,0.10370331381356428
Chhindwara-2024-W16,0.10368697054106345
Bankhedi-2022-W25,0.10368231862516711
Babai-2022-W6,0.10367757647431046
Itarsi-2023-W34,0.10364034829682707
Amarwda-2023-W45,0.10363901236282684
Semriharchand-2024-W15,0.10362555861013723
Chhindwara-2023-W48,0.10361554155349802
Chhindwara-2021-W37,0.10360423920203143
Pandhurna-2019-W7,0.1035951051893885
Chhindwara-2021-W8,0.10355354717057565
Chhindwara-2022-W32,0.10354915986545161
Babai-2021-W5,0.10354695071255793
Bankhedi-2024-W52,0.10354491247600102
Semriharchand-2022-W28,0.1035345911643541
Chhindwara-2019-W5,0.1034867158250437
Saunsar-2022-W45,0.10348361691983102
Pipariya-2021-W28,0.1034669949243339
Semriharchand-2022-W9,0.10346369507400559
Itarsi-2022-W7,0.1034342558687901
Bankhedi-2024-W19,0.10342102437756247
Chaurai-2022-W15,0.10340161757510147
Itarsi-2023-W26,0.10339785669383861
Bankhedi-2023-W43,0.10338106170338458
Chaurai-2022-W12,0.10336346956218488
Chhindwara-2023-W34,0.10336041611085196
Banapura-2020-W27,0.10335808530753547
Banapura-2020-W30,0.10330689968039597
Semriharchand-2021-W36,0.1032977746895905
Saunsar-2019-W2,0.10328991136012522
Pandhurna-2021-W13,0.10326778350090235
Chaurai-2019-W51,0.10326178115136149
Chaurai-2019-W34,0.1032596618806145
Itarsi-2023-W12,0.10325713270116867
Chaurai-2022-W4,0.10322861081461393
Banapura-2023-W25,0.10319174688855055
Bankhedi-2020-W39,0.10318488909021345
Pipariya-2022-W29,0.10317259577613734
Chhindwara-2022-W37,0.10312777419224953
Chhindwara-2019-W41,0.10312776595217979
Pipariya-2024-W34,0.10312576397981466
Chhindwara-2022-W27,0.10312106778500306
Semriharchand-2022-W44,0.10310954579392821
Itarsi-2024-W10,0.10309725435519632
Pipariya-2022-W9,0.103068763823164
Chhindwara-2023-W7,0.10305135236817695
Chaurai-2022-W39,0.1030283208730131
Chhindwara-2020-W23,0.10301858304859894
Pipariya-2021-W41,0.10300043705579597
Banapura-2023-W45,0.10294209290136108
Chhindwara-2022-W10,0.10294126584185788
Semriharchand-2022-W16,0.10293421217036954
Pipariya-2024-W3,0.10293170175863685
Itarsi-2024-W3,0.10291227460702382
Itarsi-2023-W30,0.10290384126273786
Babai-2022-W39,0.10289471288081327
Semriharchand-2022-W26,0.10288782869458736
Amarwda-2023-W34,0.10287139272369004
Banapura(F&V)-2024-W43,0.10285012298245975
Itarsi-2022-W21,0.10284203198314927
Hoshangabad-2024-W24,0.10284103087632321
Itarsi-2023-W40,0.10282181387923586
Saunsar-2019-W21,0.10281640434382013
Semriharchand-2024-W5,0.10281571260206024
Babai-2021-W51,0.10279700213100422
Pipariya-2021-W25,0.10278801253583397
Chhindwara-2020-W20,0.10278471078128204
Pipariya-2024-W2,0.10278459013615139
Itarsi-2021-W34,0.10278276013730525
Hoshangabad-2025-W1,0.10278044914987937
Saunsar-2023-W11,0.10277529811874986
Bankhedi-2022-W29,0.10276894195843035
Banapura-2020-W23,0.1027556937638427
Chhindwara-2019-W28,0.10275498985347761
Bankhedi-2022-W7,0.1027538809577242
Amarwda-2019-W13,0.10275230806784413
Bankhedi-2021-W46,0.1027313501820941
Babai-2023-W45,0.10271820785481821
Semriharchand-2022-W32,0.10271769140212607
Amarwda-2023-W26,0.1027102884052257
Chhindwara-2024-W27,0.10270553636515435
Itarsi-2022-W27,0.10269832452530932
Pandhurna-2020-W18,0.10268178621116118
Chhindwara-2023-W50,0.1026669160608369
Chaurai-2022-W46,0.1026625609343601
Semriharchand-2021-W39,0.10264642446365053
Pandhurna-2022-W13,0.10264197786043072
Hoshangabad-2023-W29,0.1026371837376002
Chhindwara-2020-W17,0.10263589731744374
Babai-2020-W11,0.10263258068940852
Itarsi-2021-W3,0.10263116052057245
Chhindwara-2023-W35,0.10260409449982302
Semriharchand-2023-W42,0.10260017407854881
Bankhedi-2020-W46,0.10259822525214704
Babai-2022-W12,0.10259100234592342
Banapura-2020-W1,0.10258516771853744
Banapura-2022-W41,0.10257831613305045
Chhindwara-2019-W46,0.10256631496097621
Hoshangabad-2020-W18,0.10256072394146928
Chhindwara-2023-W39,0.10254974268942728
Chhindwara-2021-W47,0.10253619004639425
Pandhurna-2024-W25,0.10252283726944306
Babai-2024-W14,0.10252051385956104
Pandhurna-2019-W5,0.10251994213392764
Saunsar-2021-W14,0.1025028243566053
Saunsar-2023-W20,0.1024721863625816
Chhindwara-2019-W2,0.10245992863257421
Chhindwara-2020-W19,0.10245539328635735
Banapura-2023-W22,0.1024433475918764
Bankhedi-2020-W12,0.10243589912497898
Bankhedi-2022-W36,0.10243357543590588
Pipariya-2024-W4,0.10242304299989831
Itarsi-2023-W1,0.1024023158527077
Itarsi-2020-W50,0.10239290260144085
Itarsi-2021-W11,0.10239152402053396
Semriharchand-2024-W52,0.10238105843719701
Saunsar-2019-W37,0.10237943562949711
Hoshangabad-2021-W29,0.10237879520504779
Babai-2024-W41,0.10236466626260954
Itarsi-2020-W53,0.1023460376203608
Pipariya-2020-W21,0.10234385161053858
Babai-2021-W37,0.10232794362638131
Pipariya-2020-W2,0.10230729890960039
Bankhedi-2023-W19,0.10229823473488436
Itarsi-2021-W33,0.10228934515565664
Itarsi-2020-W28,0.10227753894974341
Chhindwara-2022-W43,0.10227422375280533
Chhindwara-2022-W50,0.1022715599351326
Pipariya-2022-W30,0.10226906516138982
Saunsar-2019-W47,0.10226688263484131
Semriharchand-2020-W29,0.10226221263430622
Chhindwara-2019-W38,0.1022610084376796
Chhindwara-2021-W11,0.10224692717801809
Babai-2023-W17,0.10224445141057191
Pipariya-2024-W46,0.10224331332853678
Banapura-2024-W4,0.10223902840350003
Bankhedi-2025-W8,0.10223200047831678
Bankhedi-2024-W41,0.10223150083679919
Pipariya-2025-W6,0.10222055248876528
Pipariya-2020-W47,0.10221569468262508
Chaurai-2019-W52,0.10221032134010687
Saunsar-2022-W39,0.1022006210978253
Pandhurna-2023-W30,0.10219419369960704
Chhindwara-2024-W42,0.10217985469556595
Pandhurna-2023-W31,0.10216977391969617
Itarsi-2023-W39,0.1021675763731641
Banapura-2022-W27,0.10216466966056838
Itarsi-2023-W13,0.1021576719275455
Itarsi-2024-W50,0.10214657993028002
Semriharchand-2024-W4,0.10214514791275224
Bankhedi-2023-W6,0.10214125973080086
Chhindwara-2023-W49,0.10213808518397628
Pandhurna-2024-W16,0.10212355092479755
Hoshangabad-2021-W20,0.10210276301231967
Chhindwara-2022-W5,0.1021018436057647
Amarwda-2019-W36,0.10209566113170292
Semriharchand-2020-W21,0.10208175533711278
Bankhedi-2021-W36,0.10206809751183578
Banapura-2022-W49,0.10206085403055963
Bankhedi-2023-W15,0.1020332543587922
Chhindwara-2021-W10,0.10203016949931216
Saunsar-2019-W15,0.10202978619324339
Chaurai-2020-W10,0.1020275228215656
Bankhedi-2024-W36,0.10202601430351976
Semriharchand-2024-W45,0.1020213429375671
Amarwda-2020-W16,0.10201651927267837
Amarwda-2024-W38,0.10199944807813006
Bankhedi-2021-W40,0.10199656558306264
Itarsi-2022-W2,0.10198942611052453
Chhindwara-2022-W41,0.10198931672160366
Itarsi-2020-W5,0.10198693241225655
Hoshangabad-2020-W52,0.1019665962983422
Chaurai-2023-W16,0.10195701173806267
Chaurai-2019-W12,0.10193786946481333
Pipariya-2022-W5,0.10192982694714293
Chhindwara-2022-W1,0.10190580923005692
Saunsar-2019-W9,0.10189983172586861
Semriharchand-2023-W5,0.10189183923768766
Chhindwara-2020-W11,0.10189152932477025
Itarsi-2021-W5,0.10188399787664179
Chaurai-2020-W28,0.10187943675986073
Pipariya-2021-W49,0.10187456846064566
Bankhedi-2022-W41,0.10185836156563001
Chaurai-2024-W5,0.10185282607246038
Bankhedi-2020-W32,0.10185187033021649
Semriharchand-2024-W8,0.1018485223468812
Hoshangabad-2021-W31,0.10181062273704324
Amarwda-2019-W8,0.10181022784057125
Babai-2023-W21,0.10179327464707853
Hoshangabad-2021-W10,0.10179127126139478
Saunsar-2024-W21,0.10179121889809685
Itarsi-2022-W49,0.10178563598183485
Amarwda-2022-W21,0.1017836248389854
Banapura-2023-W3,0.1017831296565889
Pipariya-2023-W9,0.10177933178361642
Babai-2020-W1,0.10177800592493177
Chhindwara-2020-W45,0.10177672309918437
Babai-2024-W31,0.10176837808046746
Saunsar-2024-W17,0.10176023035292157
Chaurai-2020-W11,0.10174194001743223
Chaurai-2024-W28,0.1017395614651702
Semriharchand-2023-W29,0.10173941957939392
Pipariya-2023-W11,0.10173343900399907
Saunsar-2022-W9,0.10173326979625222
Hoshangabad-2023-W28,0.1017156871815204
Bankhedi-2022-W24,0.1016895055350029
Amarwda-2019-W27,0.10168511432253537
Chhindwara-2024-W29,0.10168068036403777
Bankhedi-2020-W28,0.10167515315836687
Chaurai-2022-W32,0.10167258905361308
Chaurai-2022-W40,0.10166097386385403
Banapura-2021-W33,0.1016310802045938
Chaurai-2022-W22,0.10162738447089147
Pipariya-2024-W14,0.10162705244328074
Chaurai-2019-W18,0.10162506991549895
Bankhedi-2024-W35,0.10159763826672895
Babai-2023-W13,0.10158960470531117
Bankhedi-2024-W3,0.10158613474644608
Itarsi-2023-W31,0.10158365894347017
Pandhurna-2022-W38,0.10156863319422402
Itarsi-2021-W25,0.1015573361861865
Amarwda-2023-W37,0.10155363574492353
Banapura(F&V)-2024-W52,0.10154870271009392
Bankhedi-2024-W24,0.10153247280438038
Semriharchand-2023-W49,0.10152658903239889
Hoshangabad-2024-W5,0.10152533263564638
Pandhurna-2021-W37,0.1015252847655449
Chhindwara-2022-W25,0.10151666463464425
Amarwda-2023-W35,0.1015144284755369
Amarwda-2023-W13,0.10150284096972444
Pipariya-2022-W12,0.10149733145617867
Babai-2023-W15,0.10148628850729814
Hoshangabad-2023-W44,0.10148385380517466
Chhindwara-2024-W44,0.10147948033998322
Pipariya-2021-W33,0.101474962536898
Pandhurna-2024-W11,0.10147149971963251
Bankhedi-2024-W10,0.10146851976419012
Chhindwara-2021-W18,0.10146758470461058
Amarwda-2020-W17,0.10146289902399087
Pipariya-2023-W25,0.10146093016421373
Chaurai-2020-W4,0.10144744660326119
Saunsar-2021-W19,0.1014468507910141
Pipariya-2025-W2,0.10144468312200079
Saunsar-2023-W48,0.10143750993695283
Hoshangabad-2021-W11,0.10143054197552946
Itarsi-2021-W28,0.1014181163152025
Bankhedi-2020-W53,0.10141610037264881
Babai-2020-W22,0.10141172627963606
Babai-2020-W25,0.10141172627963606
Pipariya-2022-W37,0.10141154635537804
Babai-2021-W48,0.10140157887140049
Banapura-2024-W5,0.10139820521523348
Saunsar-2020-W20,0.10139189316882462
Chhindwara-2019-W26,0.10139144422551252
Chhindwara-2020-W42,0.10137877104727896
Pandhurna-2022-W30,0.10136951247039531
Hoshangabad-2023-W5,0.10136740760749731
Chaurai-2019-W6,0.10135973223510453
Bankhedi-2023-W46,0.10133850255900753
Chhindwara-2021-W4,0.1013364215314269
Hoshangabad-2021-W8,0.10133004679132025
Babai-2023-W22,0.10132606784236367
Chaurai-2020-W6,0.10131706883785752
Banapura-2021-W14,0.1013148056171376
Banapura-2020-W24,0.10130488798733546
Babai-2023-W39,0.10130339498240441
Chaurai-2022-W24,0.10127943007675866
Bankhedi-2023-W30,0.1012786024039731
Saunsar-2021-W21,0.10127686733096894
Itarsi-2022-W37,0.10123908898416693
Semriharchand-2021-W33,0.10123881803845451
Itarsi-2023-W17,0.10122770119300699
Chaurai-2023-W5,0.10121567922998921
Pipariya-2022-W52,0.10121456724385373
Itarsi-2022-W29,0.10121043031928882
Bankhedi-2023-W11,0.10120177901195539
Pipariya-2021-W32,0.10120119670492674
Chaurai-2019-W22,0.10119063020998438
Banapura-2020-W53,0.10118290332857718
Semriharchand-2020-W8,0.10116824091413147
Itarsi-2020-W8,0.10116546028708415
Amarwda-2023-W18,0.10115429526128379
Semriharchand-2025-W4,0.10115260177872035
Hoshangabad-2022-W31,0.10115172051342747
Bankhedi-2022-W28,0.10114460216692636
Semriharchand-2022-W40,0.1011170691743143
Semriharchand-2022-W23,0.10111507034013231
Babai-2023-W18,0.10111334975165709
Semriharchand-2025-W6,0.10110917241154527
Chhindwara-2021-W34,0.10108686598934107
Saunsar-2020-W22,0.10108156542436623
Babai-2022-W52,0.10107740795935097
Semriharchand-2022-W38,0.10107596111403438
Semriharchand-2024-W29,0.10107167925251251
Itarsi-2020-W10,0.10107164731082775
Saunsar-2023-W36,0.10106980052453805
Pandhurna-2020-W17,0.10106793957609542
Pandhurna-2021-W6,0.10105776843090129
Hoshangabad-2023-W26,0.10103260987190181
Amarwda-2019-W12,0.10103168961812972
Pandhurna-2024-W24,0.1010284580625139
